relative_im_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,test
car_ims/002535.jpg,24,123,618,354,31,0
car_ims/002536.jpg,35,92,405,309,31,0
car_ims/002537.jpg,12,43,639,426,31,0
car_ims/002538.jpg,73,1,412,210,31,0
car_ims/002539.jpg,63,1,594,316,31,0
car_ims/002540.jpg,3,31,273,176,31,0
car_ims/002541.jpg,24,37,276,169,31,0
car_ims/002542.jpg,66,48,609,438,31,0
car_ims/002543.jpg,21,127,628,413,31,0
car_ims/002544.jpg,55,68,529,450,31,0
car_ims/002545.jpg,105,68,393,269,31,0
car_ims/002546.jpg,99,114,969,683,31,0
car_ims/002547.jpg,23,50,626,461,31,0
car_ims/002548.jpg,24,44,264,163,31,0
car_ims/002549.jpg,10,48,292,219,31,0
car_ims/002550.jpg,36,56,620,433,31,0
car_ims/002551.jpg,25,40,269,209,31,0
car_ims/002552.jpg,10,8,747,582,31,0
car_ims/002553.jpg,21,42,453,329,31,0
car_ims/002554.jpg,210,82,944,734,31,0
car_ims/002555.jpg,157,138,731,596,31,0
car_ims/002556.jpg,188,509,1493,1201,31,0
car_ims/002557.jpg,10,14,394,252,31,0
car_ims/002558.jpg,90,112,681,486,31,0
car_ims/002559.jpg,9,92,480,311,31,0
car_ims/002560.jpg,12,106,778,467,31,0
car_ims/002561.jpg,22,45,409,252,31,0
car_ims/002562.jpg,22,45,414,270,31,0
car_ims/002563.jpg,41,4,275,192,31,0
car_ims/002564.jpg,116,159,788,530,31,0
car_ims/002565.jpg,67,55,508,338,31,0
car_ims/002566.jpg,29,2,273,159,31,0
car_ims/002567.jpg,18,77,565,439,31,0
car_ims/002568.jpg,56,89,717,519,31,0
car_ims/002569.jpg,3,64,258,181,31,0
car_ims/002570.jpg,87,78,503,337,31,0
car_ims/002571.jpg,64,136,439,329,31,0
car_ims/002572.jpg,37,61,756,504,31,0
car_ims/002573.jpg,38,66,379,289,31,0
car_ims/002574.jpg,3,45,298,223,31,1
car_ims/002575.jpg,17,39,277,200,31,1
car_ims/002576.jpg,15,25,272,200,31,1
car_ims/002577.jpg,6,1,275,182,31,1
car_ims/002578.jpg,119,22,459,288,31,1
car_ims/002579.jpg,32,25,248,157,31,1
car_ims/002580.jpg,77,73,506,380,31,1
car_ims/002581.jpg,25,20,230,146,31,1
car_ims/002582.jpg,16,107,986,663,31,1
car_ims/002583.jpg,5,9,257,172,31,1
car_ims/002584.jpg,151,160,363,276,31,1
car_ims/002585.jpg,62,19,542,400,31,1
car_ims/002586.jpg,10,8,344,258,31,1
car_ims/002587.jpg,231,510,1232,932,31,1
car_ims/002588.jpg,45,74,370,244,31,1
car_ims/002589.jpg,70,138,512,378,31,1
car_ims/002590.jpg,5,1,255,194,31,1
car_ims/002591.jpg,25,56,569,416,31,1
car_ims/002592.jpg,67,5,448,304,31,1
car_ims/002593.jpg,27,51,632,469,31,1
car_ims/002594.jpg,36,125,607,392,31,1
car_ims/002595.jpg,33,11,418,209,31,1
car_ims/002596.jpg,2,23,300,221,31,1
car_ims/002597.jpg,42,39,618,354,31,1
car_ims/002598.jpg,9,17,440,234,31,1
car_ims/002599.jpg,8,47,292,164,31,1
car_ims/002600.jpg,11,16,248,178,31,1
car_ims/002601.jpg,63,33,570,453,31,1
car_ims/002602.jpg,21,29,280,189,31,1
car_ims/002603.jpg,40,152,470,338,31,1
car_ims/002604.jpg,1,7,275,183,31,1
car_ims/002605.jpg,18,11,300,205,31,1
car_ims/002606.jpg,36,199,974,733,31,1
car_ims/002607.jpg,43,35,753,519,31,1
car_ims/002608.jpg,7,24,270,167,31,1
car_ims/002609.jpg,28,10,481,370,31,1
car_ims/002610.jpg,29,22,259,170,31,1
car_ims/002611.jpg,29,90,609,441,31,1
car_ims/002612.jpg,29,41,245,200,31,1
car_ims/002613.jpg,27,56,613,459,31,1
car_ims/002614.jpg,8,27,251,151,31,1
car_ims/002615.jpg,15,67,398,253,32,0
car_ims/002616.jpg,38,14,225,160,32,0
car_ims/002617.jpg,97,153,392,271,32,0
car_ims/002618.jpg,46,12,260,170,32,0
car_ims/002619.jpg,71,82,368,267,32,0
car_ims/002620.jpg,31,89,296,187,32,0
car_ims/002621.jpg,7,2,259,178,32,0
car_ims/002622.jpg,16,132,768,574,32,0
car_ims/002623.jpg,94,16,419,190,32,0
car_ims/002624.jpg,63,89,616,448,32,0
car_ims/002625.jpg,31,31,561,324,32,0
car_ims/002626.jpg,18,55,625,389,32,0
car_ims/002627.jpg,127,61,597,344,32,0
car_ims/002628.jpg,22,34,455,304,32,0
car_ims/002629.jpg,80,51,650,409,32,0
car_ims/002630.jpg,72,83,718,457,32,0
car_ims/002631.jpg,101,80,547,329,32,0
car_ims/002632.jpg,26,53,474,293,32,0
car_ims/002633.jpg,60,89,463,272,32,0
car_ims/002634.jpg,69,282,1197,785,32,0
car_ims/002635.jpg,130,150,1145,699,32,0
car_ims/002636.jpg,80,138,611,357,32,0
car_ims/002637.jpg,13,17,264,164,32,0
car_ims/002638.jpg,39,149,600,445,32,0
car_ims/002639.jpg,519,438,1460,1152,32,0
car_ims/002640.jpg,15,43,346,236,32,0
car_ims/002641.jpg,17,114,594,415,32,0
car_ims/002642.jpg,19,82,560,337,32,0
car_ims/002643.jpg,55,111,600,420,32,0
car_ims/002644.jpg,20,100,482,310,32,0
car_ims/002645.jpg,20,75,462,331,32,0
car_ims/002646.jpg,149,102,892,508,32,0
car_ims/002647.jpg,28,28,287,140,32,0
car_ims/002648.jpg,52,88,373,248,32,0
car_ims/002649.jpg,57,30,587,455,32,0
car_ims/002650.jpg,63,28,632,351,32,0
car_ims/002651.jpg,7,54,493,236,32,0
car_ims/002652.jpg,16,46,251,185,32,0
car_ims/002653.jpg,4,58,423,321,32,0
car_ims/002654.jpg,22,43,424,203,32,0
car_ims/002655.jpg,17,54,245,169,32,0
car_ims/002656.jpg,17,9,284,188,32,0
car_ims/002657.jpg,56,12,679,508,32,1
car_ims/002658.jpg,113,66,554,369,32,1
car_ims/002659.jpg,9,8,469,238,32,1
car_ims/002660.jpg,25,8,500,302,32,1
car_ims/002661.jpg,21,26,613,435,32,1
car_ims/002662.jpg,79,226,1447,1087,32,1
car_ims/002663.jpg,17,144,600,378,32,1
car_ims/002664.jpg,117,90,571,436,32,1
car_ims/002665.jpg,366,201,1956,1299,32,1
car_ims/002666.jpg,10,22,492,316,32,1
car_ims/002667.jpg,22,24,502,300,32,1
car_ims/002668.jpg,37,118,978,628,32,1
car_ims/002669.jpg,100,187,419,316,32,1
car_ims/002670.jpg,31,166,406,303,32,1
car_ims/002671.jpg,161,58,562,317,32,1
car_ims/002672.jpg,11,30,304,146,32,1
car_ims/002673.jpg,45,49,352,239,32,1
car_ims/002674.jpg,20,85,625,304,32,1
car_ims/002675.jpg,12,34,424,261,32,1
car_ims/002676.jpg,13,62,252,158,32,1
car_ims/002677.jpg,40,88,472,252,32,1
car_ims/002678.jpg,22,22,245,174,32,1
car_ims/002679.jpg,54,30,253,187,32,1
car_ims/002680.jpg,39,87,420,298,32,1
car_ims/002681.jpg,34,23,260,177,32,1
car_ims/002682.jpg,11,33,251,163,32,1
car_ims/002683.jpg,17,36,638,459,32,1
car_ims/002684.jpg,5,58,423,274,32,1
car_ims/002685.jpg,24,51,252,168,32,1
car_ims/002686.jpg,20,36,266,203,32,1
car_ims/002687.jpg,67,121,420,259,32,1
car_ims/002688.jpg,38,18,475,364,32,1
car_ims/002689.jpg,133,352,1536,999,32,1
car_ims/002690.jpg,8,32,297,163,32,1
car_ims/002691.jpg,54,66,483,292,32,1
car_ims/002692.jpg,18,20,273,182,32,1
car_ims/002693.jpg,27,47,232,137,32,1
car_ims/002694.jpg,20,52,435,270,32,1
car_ims/002695.jpg,32,41,203,151,32,1
car_ims/002696.jpg,9,17,266,160,32,1
car_ims/002697.jpg,19,122,433,282,32,1
car_ims/002698.jpg,113,19,216,155,32,1
car_ims/002699.jpg,151,157,865,688,33,0
car_ims/002700.jpg,49,49,203,164,33,0
car_ims/002701.jpg,39,111,404,261,33,0
car_ims/002702.jpg,17,24,620,330,33,0
car_ims/002703.jpg,86,178,462,315,33,0
car_ims/002704.jpg,90,194,1512,914,33,0
car_ims/002705.jpg,53,31,460,330,33,0
car_ims/002706.jpg,36,61,235,145,33,0
car_ims/002707.jpg,87,99,603,381,33,0
car_ims/002708.jpg,24,30,193,121,33,0
car_ims/002709.jpg,1,31,140,77,33,0
car_ims/002710.jpg,28,39,473,324,33,0
car_ims/002711.jpg,277,454,1504,1069,33,0
car_ims/002712.jpg,19,34,241,158,33,0
car_ims/002713.jpg,69,79,430,276,33,0
car_ims/002714.jpg,13,11,288,163,33,0
car_ims/002715.jpg,58,67,720,282,33,0
car_ims/002716.jpg,57,43,194,127,33,0
car_ims/002717.jpg,43,133,751,400,33,0
car_ims/002718.jpg,20,43,490,294,33,0
car_ims/002719.jpg,134,89,787,590,33,0
car_ims/002720.jpg,57,222,1248,900,33,0
car_ims/002721.jpg,133,169,967,647,33,0
car_ims/002722.jpg,61,130,738,481,33,0
car_ims/002723.jpg,12,20,377,281,33,0
car_ims/002724.jpg,11,1,131,96,33,0
car_ims/002725.jpg,31,110,405,263,33,0
car_ims/002726.jpg,37,31,441,318,33,0
car_ims/002727.jpg,18,28,1442,812,33,0
car_ims/002728.jpg,48,49,596,450,33,0
car_ims/002729.jpg,68,167,437,325,33,0
car_ims/002730.jpg,14,135,374,268,33,0
car_ims/002731.jpg,32,70,212,176,33,0
car_ims/002732.jpg,57,17,484,335,33,0
car_ims/002733.jpg,18,199,1581,1090,33,0
car_ims/002734.jpg,42,107,481,313,33,0
car_ims/002735.jpg,120,130,475,312,33,0
car_ims/002736.jpg,57,4,269,161,33,0
car_ims/002737.jpg,1066,1244,4030,2247,33,0
car_ims/002738.jpg,206,48,1385,888,33,0
car_ims/002739.jpg,24,152,460,314,33,0
car_ims/002740.jpg,32,178,597,397,33,0
car_ims/002741.jpg,40,114,350,285,33,0
car_ims/002742.jpg,37,43,217,178,33,0
car_ims/002743.jpg,62,128,615,389,33,0
car_ims/002744.jpg,67,69,488,225,33,1
car_ims/002745.jpg,113,395,1545,1065,33,1
car_ims/002746.jpg,26,34,193,166,33,1
car_ims/002747.jpg,59,85,614,428,33,1
car_ims/002748.jpg,14,34,289,149,33,1
car_ims/002749.jpg,49,107,584,418,33,1
car_ims/002750.jpg,49,30,930,612,33,1
car_ims/002751.jpg,17,145,489,325,33,1
car_ims/002752.jpg,16,73,287,205,33,1
car_ims/002753.jpg,15,36,294,161,33,1
car_ims/002754.jpg,19,1,253,155,33,1
car_ims/002755.jpg,23,38,201,112,33,1
car_ims/002756.jpg,13,57,282,168,33,1
car_ims/002757.jpg,63,251,531,405,33,1
car_ims/002758.jpg,8,44,500,318,33,1
car_ims/002759.jpg,1,34,496,340,33,1
car_ims/002760.jpg,97,136,406,293,33,1
car_ims/002761.jpg,56,147,437,286,33,1
car_ims/002762.jpg,64,53,500,262,33,1
car_ims/002763.jpg,18,39,190,129,33,1
car_ims/002764.jpg,218,172,823,589,33,1
car_ims/002765.jpg,61,13,267,168,33,1
car_ims/002766.jpg,30,30,180,102,33,1
car_ims/002767.jpg,37,173,607,398,33,1
car_ims/002768.jpg,14,30,225,96,33,1
car_ims/002769.jpg,3,86,422,291,33,1
car_ims/002770.jpg,163,84,913,529,33,1
car_ims/002771.jpg,3,17,275,174,33,1
car_ims/002772.jpg,21,52,243,177,33,1
car_ims/002773.jpg,11,101,633,411,33,1
car_ims/002774.jpg,25,80,1411,774,33,1
car_ims/002775.jpg,25,56,229,173,33,1
car_ims/002776.jpg,14,52,294,161,33,1
car_ims/002777.jpg,51,281,965,686,33,1
car_ims/002778.jpg,7,220,1588,1116,33,1
car_ims/002779.jpg,9,42,254,145,33,1
car_ims/002780.jpg,36,81,425,252,33,1
car_ims/002781.jpg,123,162,941,601,33,1
car_ims/002782.jpg,24,40,478,237,33,1
car_ims/002783.jpg,37,232,747,552,33,1
car_ims/002784.jpg,55,67,733,418,33,1
car_ims/002785.jpg,82,77,1044,660,33,1
car_ims/002786.jpg,16,12,199,118,33,1
car_ims/002787.jpg,30,25,262,176,33,1
car_ims/002788.jpg,78,155,733,471,34,0
car_ims/002789.jpg,80,366,951,637,34,0
car_ims/002790.jpg,140,61,482,283,34,0
car_ims/002791.jpg,68,30,336,253,34,0
car_ims/002792.jpg,17,36,778,481,34,0
car_ims/002793.jpg,155,59,532,361,34,0
car_ims/002794.jpg,82,53,323,173,34,0
car_ims/002795.jpg,10,12,783,437,34,0
car_ims/002796.jpg,19,51,283,189,34,0
car_ims/002797.jpg,109,88,561,349,34,0
car_ims/002798.jpg,28,36,570,285,34,0
car_ims/002799.jpg,75,11,945,378,34,0
car_ims/002800.jpg,69,30,832,582,34,0
car_ims/002801.jpg,168,88,583,252,34,0
car_ims/002802.jpg,23,59,386,247,34,0
car_ims/002803.jpg,25,99,587,384,34,0
car_ims/002804.jpg,1,17,408,242,34,0
car_ims/002805.jpg,51,89,741,474,34,0
car_ims/002806.jpg,18,86,571,324,34,0
car_ims/002807.jpg,142,286,1798,1077,34,0
car_ims/002808.jpg,79,49,555,421,34,0
car_ims/002809.jpg,18,100,996,564,34,0
car_ims/002810.jpg,6,34,298,210,34,0
car_ims/002811.jpg,48,70,274,200,34,0
car_ims/002812.jpg,250,343,1345,994,34,0
car_ims/002813.jpg,7,42,636,402,34,0
car_ims/002814.jpg,17,32,578,300,34,0
car_ims/002815.jpg,14,121,999,610,34,0
car_ims/002816.jpg,53,53,569,371,34,0
car_ims/002817.jpg,34,134,883,546,34,0
car_ims/002818.jpg,13,63,305,179,34,0
car_ims/002819.jpg,125,165,574,469,34,0
car_ims/002820.jpg,11,27,289,141,34,0
car_ims/002821.jpg,101,160,464,308,34,0
car_ims/002822.jpg,104,68,710,499,34,0
car_ims/002823.jpg,49,59,591,273,34,0
car_ims/002824.jpg,39,113,467,320,34,0
car_ims/002825.jpg,7,174,967,689,34,0
car_ims/002826.jpg,200,239,1134,695,34,0
car_ims/002827.jpg,52,100,450,296,34,0
car_ims/002828.jpg,24,60,382,292,34,0
car_ims/002829.jpg,37,157,561,402,34,1
car_ims/002830.jpg,129,472,1966,1075,34,1
car_ims/002831.jpg,28,88,424,287,34,1
car_ims/002832.jpg,25,69,350,233,34,1
car_ims/002833.jpg,210,88,753,285,34,1
car_ims/002834.jpg,55,37,654,285,34,1
car_ims/002835.jpg,65,319,1148,771,34,1
car_ims/002836.jpg,19,78,544,297,34,1
car_ims/002837.jpg,38,56,349,232,34,1
car_ims/002838.jpg,35,168,462,303,34,1
car_ims/002839.jpg,158,87,859,589,34,1
car_ims/002840.jpg,99,210,915,531,34,1
car_ims/002841.jpg,417,230,1695,1262,34,1
car_ims/002842.jpg,143,368,1966,1079,34,1
car_ims/002843.jpg,47,88,603,388,34,1
car_ims/002844.jpg,87,42,435,339,34,1
car_ims/002845.jpg,90,177,659,425,34,1
car_ims/002846.jpg,22,24,511,342,34,1
car_ims/002847.jpg,125,246,709,545,34,1
car_ims/002848.jpg,3,1,291,209,34,1
car_ims/002849.jpg,11,53,387,253,34,1
car_ims/002850.jpg,32,35,413,256,34,1
car_ims/002851.jpg,74,132,379,299,34,1
car_ims/002852.jpg,93,235,919,592,34,1
car_ims/002853.jpg,89,28,491,293,34,1
car_ims/002854.jpg,128,151,913,679,34,1
car_ims/002855.jpg,84,120,788,617,34,1
car_ims/002856.jpg,25,105,618,417,34,1
car_ims/002857.jpg,19,36,618,470,34,1
car_ims/002858.jpg,20,33,1268,600,34,1
car_ims/002859.jpg,83,114,1201,843,34,1
car_ims/002860.jpg,63,203,1218,575,34,1
car_ims/002861.jpg,21,77,387,273,34,1
car_ims/002862.jpg,29,105,514,257,34,1
car_ims/002863.jpg,82,243,940,579,34,1
car_ims/002864.jpg,159,90,606,372,34,1
car_ims/002865.jpg,224,260,896,637,34,1
car_ims/002866.jpg,48,119,457,357,34,1
car_ims/002867.jpg,25,18,298,218,34,1
car_ims/002868.jpg,133,193,1045,665,34,1
car_ims/002869.jpg,162,407,1930,1257,34,1
car_ims/002870.jpg,4,98,496,322,35,0
car_ims/002871.jpg,106,27,933,440,35,0
car_ims/002872.jpg,85,86,672,442,35,0
car_ims/002873.jpg,212,538,1893,1131,35,0
car_ims/002874.jpg,13,37,433,200,35,0
car_ims/002875.jpg,33,142,612,396,35,0
car_ims/002876.jpg,31,121,476,315,35,0
car_ims/002877.jpg,27,349,760,564,35,0
car_ims/002878.jpg,41,358,696,654,35,0
car_ims/002879.jpg,35,34,419,297,35,0
car_ims/002880.jpg,50,254,700,491,35,0
car_ims/002881.jpg,26,133,618,347,35,0
car_ims/002882.jpg,40,84,959,700,35,0
car_ims/002883.jpg,34,36,622,305,35,0
car_ims/002884.jpg,9,198,777,514,35,0
car_ims/002885.jpg,53,142,385,250,35,0
car_ims/002886.jpg,37,188,1273,836,35,0
car_ims/002887.jpg,113,93,390,273,35,0
car_ims/002888.jpg,27,65,490,220,35,0
car_ims/002889.jpg,15,74,439,289,35,0
car_ims/002890.jpg,5,42,636,473,35,0
car_ims/002891.jpg,232,318,803,510,35,0
car_ims/002892.jpg,213,209,1193,685,35,0
car_ims/002893.jpg,129,256,729,498,35,0
car_ims/002894.jpg,3,49,998,772,35,0
car_ims/002895.jpg,5,21,404,251,35,0
car_ims/002896.jpg,39,91,380,234,35,0
car_ims/002897.jpg,60,411,1495,992,35,0
car_ims/002898.jpg,31,86,456,410,35,0
car_ims/002899.jpg,1,143,636,343,35,0
car_ims/002900.jpg,27,147,1240,836,35,0
car_ims/002901.jpg,1,8,852,525,35,0
car_ims/002902.jpg,69,206,769,511,35,0
car_ims/002903.jpg,77,71,386,237,35,0
car_ims/002904.jpg,542,749,3860,2657,35,0
car_ims/002905.jpg,16,119,410,244,35,0
car_ims/002906.jpg,155,651,1970,1328,35,0
car_ims/002907.jpg,49,129,458,334,35,0
car_ims/002908.jpg,45,54,547,299,35,0
car_ims/002909.jpg,10,8,596,312,35,0
car_ims/002910.jpg,48,68,488,273,35,0
car_ims/002911.jpg,28,147,923,744,35,1
car_ims/002912.jpg,17,70,420,255,35,1
car_ims/002913.jpg,128,437,919,686,35,1
car_ims/002914.jpg,31,75,411,250,35,1
car_ims/002915.jpg,53,127,478,282,35,1
car_ims/002916.jpg,3,12,495,317,35,1
car_ims/002917.jpg,30,95,368,207,35,1
car_ims/002918.jpg,155,602,3736,2183,35,1
car_ims/002919.jpg,75,213,634,469,35,1
car_ims/002920.jpg,41,188,602,357,35,1
car_ims/002921.jpg,50,84,739,287,35,1
car_ims/002922.jpg,26,62,444,289,35,1
car_ims/002923.jpg,30,24,2179,1100,35,1
car_ims/002924.jpg,388,508,1300,1129,35,1
car_ims/002925.jpg,56,157,625,401,35,1
car_ims/002926.jpg,78,120,754,517,35,1
car_ims/002927.jpg,44,78,2207,1116,35,1
car_ims/002928.jpg,41,150,602,331,35,1
car_ims/002929.jpg,20,57,996,748,35,1
car_ims/002930.jpg,37,6,588,467,35,1
car_ims/002931.jpg,4,93,426,265,35,1
car_ims/002932.jpg,29,197,397,416,35,1
car_ims/002933.jpg,48,78,750,321,35,1
car_ims/002934.jpg,75,115,675,455,35,1
car_ims/002935.jpg,30,37,706,464,35,1
car_ims/002936.jpg,48,19,514,259,35,1
car_ims/002937.jpg,171,318,1184,679,35,1
car_ims/002938.jpg,229,284,1205,943,35,1
car_ims/002939.jpg,135,92,569,302,35,1
car_ims/002940.jpg,18,146,466,325,35,1
car_ims/002941.jpg,104,171,826,601,35,1
car_ims/002942.jpg,98,71,408,254,35,1
car_ims/002943.jpg,352,367,1222,810,35,1
car_ims/002944.jpg,51,99,988,592,35,1
car_ims/002945.jpg,33,92,614,348,35,1
car_ims/002946.jpg,37,129,1250,836,35,1
car_ims/002947.jpg,28,142,1450,1006,35,1
car_ims/002948.jpg,149,395,819,704,35,1
car_ims/002949.jpg,34,332,1060,723,35,1
car_ims/002950.jpg,160,181,590,417,35,1
car_ims/002951.jpg,65,126,1227,856,35,1
car_ims/002952.jpg,89,358,738,766,36,0
car_ims/002953.jpg,22,13,292,188,36,0
car_ims/002954.jpg,4,37,319,217,36,0
car_ims/002955.jpg,71,83,266,174,36,0
car_ims/002956.jpg,51,151,732,430,36,0
car_ims/002957.jpg,310,167,602,372,36,0
car_ims/002958.jpg,32,60,626,410,36,0
car_ims/002959.jpg,39,188,332,342,36,0
car_ims/002960.jpg,9,87,490,357,36,0
car_ims/002961.jpg,80,110,980,677,36,0
car_ims/002962.jpg,14,28,290,215,36,0
car_ims/002963.jpg,64,110,575,359,36,0
car_ims/002964.jpg,113,54,634,470,36,0
car_ims/002965.jpg,16,17,485,248,36,0
car_ims/002966.jpg,27,5,239,182,36,0
car_ims/002967.jpg,42,47,292,192,36,0
car_ims/002968.jpg,56,63,367,245,36,0
car_ims/002969.jpg,13,29,239,174,36,0
car_ims/002970.jpg,44,125,668,483,36,0
car_ims/002971.jpg,20,81,1012,638,36,0
car_ims/002972.jpg,14,270,1593,895,36,0
car_ims/002973.jpg,201,77,634,294,36,0
car_ims/002974.jpg,21,45,241,157,36,0
car_ims/002975.jpg,27,60,486,364,36,0
car_ims/002976.jpg,78,134,1189,772,36,0
car_ims/002977.jpg,66,46,545,426,36,0
car_ims/002978.jpg,16,9,618,414,36,0
car_ims/002979.jpg,232,295,947,636,36,0
car_ims/002980.jpg,20,43,461,329,36,0
car_ims/002981.jpg,187,113,604,443,36,0
car_ims/002982.jpg,33,105,410,284,36,0
car_ims/002983.jpg,82,177,969,659,36,0
car_ims/002984.jpg,190,780,3349,1956,36,0
car_ims/002985.jpg,56,100,449,346,36,0
car_ims/002986.jpg,79,64,281,190,36,0
car_ims/002987.jpg,57,155,589,426,36,0
car_ims/002988.jpg,15,122,390,281,36,0
car_ims/002989.jpg,13,123,594,354,36,0
car_ims/002990.jpg,13,62,288,175,36,0
car_ims/002991.jpg,89,36,530,361,36,1
car_ims/002992.jpg,78,134,555,375,36,1
car_ims/002993.jpg,23,21,1224,807,36,1
car_ims/002994.jpg,133,117,620,393,36,1
car_ims/002995.jpg,65,121,378,364,36,1
car_ims/002996.jpg,78,44,517,409,36,1
car_ims/002997.jpg,24,20,291,194,36,1
car_ims/002998.jpg,21,69,286,214,36,1
car_ims/002999.jpg,206,493,1173,900,36,1
car_ims/003000.jpg,19,53,557,357,36,1
car_ims/003001.jpg,28,116,440,339,36,1
car_ims/003002.jpg,24,91,618,391,36,1
car_ims/003003.jpg,9,12,293,180,36,1
car_ims/003004.jpg,10,8,396,261,36,1
car_ims/003005.jpg,52,38,300,192,36,1
car_ims/003006.jpg,90,64,567,360,36,1
car_ims/003007.jpg,56,77,597,300,36,1
car_ims/003008.jpg,39,42,268,195,36,1
car_ims/003009.jpg,37,78,602,427,36,1
car_ims/003010.jpg,33,112,568,360,36,1
car_ims/003011.jpg,26,88,430,294,36,1
car_ims/003012.jpg,52,59,279,189,36,1
car_ims/003013.jpg,12,22,248,181,36,1
car_ims/003014.jpg,111,18,531,264,36,1
car_ims/003015.jpg,110,332,930,649,36,1
car_ims/003016.jpg,25,43,588,338,36,1
car_ims/003017.jpg,15,42,450,320,36,1
car_ims/003018.jpg,70,134,512,366,36,1
car_ims/003019.jpg,96,143,463,405,36,1
car_ims/003020.jpg,85,280,1125,736,36,1
car_ims/003021.jpg,33,39,258,152,36,1
car_ims/003022.jpg,3,150,589,373,36,1
car_ims/003023.jpg,213,58,408,217,36,1
car_ims/003024.jpg,144,132,657,547,36,1
car_ims/003025.jpg,61,300,940,651,36,1
car_ims/003026.jpg,14,110,419,323,36,1
car_ims/003027.jpg,37,153,1011,621,36,1
car_ims/003028.jpg,69,118,515,355,36,1
car_ims/003029.jpg,33,26,221,165,37,0
car_ims/003030.jpg,45,55,530,308,37,0
car_ims/003031.jpg,8,91,257,189,37,0
car_ims/003032.jpg,95,23,686,437,37,0
car_ims/003033.jpg,31,87,616,344,37,0
car_ims/003034.jpg,2,30,257,168,37,0
car_ims/003035.jpg,51,135,1247,736,37,0
car_ims/003036.jpg,90,164,957,613,37,0
car_ims/003037.jpg,37,23,367,194,37,0
car_ims/003038.jpg,60,58,536,389,37,0
car_ims/003039.jpg,46,76,252,168,37,0
car_ims/003040.jpg,43,114,486,253,37,0
car_ims/003041.jpg,13,51,588,338,37,0
car_ims/003042.jpg,27,63,305,220,37,0
car_ims/003043.jpg,34,19,254,159,37,0
car_ims/003044.jpg,3,116,475,341,37,0
car_ims/003045.jpg,6,15,271,160,37,0
car_ims/003046.jpg,28,36,250,143,37,0
car_ims/003047.jpg,20,95,615,450,37,0
car_ims/003048.jpg,197,105,1059,726,37,0
car_ims/003049.jpg,68,116,543,371,37,0
car_ims/003050.jpg,55,72,410,239,37,0
car_ims/003051.jpg,67,31,212,147,37,0
car_ims/003052.jpg,50,83,394,268,37,0
car_ims/003053.jpg,185,132,1015,677,37,0
car_ims/003054.jpg,220,193,537,364,37,0
car_ims/003055.jpg,25,50,239,159,37,0
car_ims/003056.jpg,139,130,467,275,37,0
car_ims/003057.jpg,27,93,620,350,37,0
car_ims/003058.jpg,80,100,401,371,37,0
car_ims/003059.jpg,152,115,469,227,37,0
car_ims/003060.jpg,48,55,744,559,37,0
car_ims/003061.jpg,44,117,378,242,37,0
car_ims/003062.jpg,62,91,419,213,37,0
car_ims/003063.jpg,31,98,380,226,37,0
car_ims/003064.jpg,15,52,262,173,37,0
car_ims/003065.jpg,128,101,347,195,37,0
car_ims/003066.jpg,31,105,250,205,37,0
car_ims/003067.jpg,252,169,1049,729,37,0
car_ims/003068.jpg,103,289,1049,584,37,0
car_ims/003069.jpg,17,42,258,145,37,0
car_ims/003070.jpg,31,87,194,167,37,1
car_ims/003071.jpg,33,41,257,165,37,1
car_ims/003072.jpg,23,40,248,163,37,1
car_ims/003073.jpg,214,340,1369,1000,37,1
car_ims/003074.jpg,52,36,323,176,37,1
car_ims/003075.jpg,38,19,223,158,37,1
car_ims/003076.jpg,17,21,524,336,37,1
car_ims/003077.jpg,35,89,230,174,37,1
car_ims/003078.jpg,19,10,609,324,37,1
car_ims/003079.jpg,127,1,491,393,37,1
car_ims/003080.jpg,145,305,1052,651,37,1
car_ims/003081.jpg,33,142,521,376,37,1
car_ims/003082.jpg,50,90,285,234,37,1
car_ims/003083.jpg,22,73,253,170,37,1
car_ims/003084.jpg,17,49,287,152,37,1
car_ims/003085.jpg,45,61,270,163,37,1
car_ims/003086.jpg,16,31,248,172,37,1
car_ims/003087.jpg,56,77,348,260,37,1
car_ims/003088.jpg,25,40,256,157,37,1
car_ims/003089.jpg,29,128,602,395,37,1
car_ims/003090.jpg,5,97,177,208,37,1
car_ims/003091.jpg,127,387,538,562,37,1
car_ims/003092.jpg,80,81,547,358,37,1
car_ims/003093.jpg,29,45,270,154,37,1
car_ims/003094.jpg,30,87,439,296,37,1
car_ims/003095.jpg,42,70,237,178,37,1
car_ims/003096.jpg,16,100,377,257,37,1
car_ims/003097.jpg,73,133,474,326,37,1
car_ims/003098.jpg,56,33,570,343,37,1
car_ims/003099.jpg,24,33,253,170,37,1
car_ims/003100.jpg,3,29,250,159,37,1
car_ims/003101.jpg,269,432,1487,894,37,1
car_ims/003102.jpg,2,57,495,252,37,1
car_ims/003103.jpg,182,36,1435,940,37,1
car_ims/003104.jpg,61,105,418,265,37,1
car_ims/003105.jpg,313,520,1642,1084,37,1
car_ims/003106.jpg,63,28,251,140,37,1
car_ims/003107.jpg,323,153,828,523,37,1
car_ims/003108.jpg,31,32,237,170,37,1
car_ims/003109.jpg,71,85,627,384,37,1
car_ims/003110.jpg,12,7,252,182,38,0
car_ims/003111.jpg,20,170,598,359,38,0
